Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Woodland,Tan Monk Strap For Men,Men,1,6 495,7,"['39', '40', '41', '42', '43', '44', '45']",TAN,FGF0C3045022A,NA,NA,"The soft leather dress shoe is detailed with a dual-buckle monk strap, cap toe, and set on a low stacked heel. The woven leather detail adds texture to the tan Monk Strap Shoe.
Material :-
Leather",Leather
Woodland,Green Closed-Toe Sandal For Men,Men,1,1 017,3,"['42', '44', '45']",GREEN,FGC0EI0T8482A,NA,NA,"Walk in comfort and style in this trendy menâs sandals in green from Woodland. Crafted from high-quality PVC, the pair is extremely lightweight and gives a soft touch to your feet. The sole, designed in contrast colour, is sturdy and slip-resistant. The pivoting heel straps give a comfort fit. The closed toe design protects your feet, while the ventilation ports let the air pass through.
Product Details:
PVC",PVC
Woodland,Navy Closed-Toe Sandal For Men,Men,1,1 017,2,"['41', '44']",NAVY,FGC0EI0T8472A,NA,NA,"Walk in comfort and style in this trendy menâs sandals in navy from Woodland. Crafted from high-quality PVC, the pair is extremely lightweight and gives a soft touch to your feet. The sole, designed in contrast colour, is sturdy and slip-resistant. The pivoting heel straps give a comfort fit. The closed toe design protects your feet, while the ventilation ports let the air pass through.
Product Details:
PVC",PVC
Woodland,DNAVY Boat Shoes,Men,1,2 647,4,"['39', '43', '44', '45']",DNAVY,FGC0AA027411A,NA,NA,"Classy boat shoes in dark navy from Woodland comes in oiled nubuck upper. Featuring a two-eyelet detail, a durable polyurethane outsole with moderate tread on it, and stitching detail that add a dapper look to the boat shoes.
Product Features:
Nubuck upper
Boat shoes
PU outsole",Nubuck upper Boat shoes PU outsole
Woodland,Woods BLACK Ballerinas For Women,Men,1,4 797,3,"['37', '38', '39']",BLACK,FLC0260U6412A,NA,NA,A pair of black pointed-toe ballerinas with embellishments and slip-on detail. The ballerinas are made out of synthetic and feature a delicate ankle strap with buckles.,A pair of black pointed-toe ballerinas with embellishments and slip-on detail. The ballerinas are made out of synthetic and feature a delicate ankle strap with buckles.
Woodland,Blue Slip-On Shoe For Women,Men,1,3 897,6,"['36', '37', '38', '39', '40', '41']",BLUE,FLC0180T9982A,NA,NA,"Made from rich leather this blue slip-on shoe for women is ideal for work as well as off-work casual days. The shoe features Hook & Loop closure for custom fit and arched heel for support. The round toe shoe has moderate traction on outsole making it good choice for casual walks through cities, parks and pavements.","Made from rich leather this blue slip-on shoe for women is ideal for work as well as off-work casual days. The shoe features Hook & Loop closure for custom fit and arched heel for support. The round toe shoe has moderate traction on outsole making it good choice for casual walks through cities, parks and pavements."
Woodland,Brown Hiking Shoes For Men,Men,1,9 597,1,['43'],BROWN,FGC0R70U8392A,NA,NA,"Lightweight shoe with a modern look from Woods is crafted from leather is both durable and comfortable construction. The molded EVA midsole and the Vibram outsole with deep lugs excellent traction on challenging terrain. The cushioned tongue and collars provide a cushioned fit for lasting comfort. Packed with an outstanding outsole, comfort and safety the shoes meet all your footwear backpacking needs.
Product features:
Leather
EVA midsole
Vibram outsole
Cushioned tongue",Leather EVA midsole Vibram outsole Cushioned tongue
Woodland,Woods GREY Embellished Pumps,Men,1,4 797,4,"['37', '38', '39', '40']",GREY,FLC0260U6692A,NA,NA,Jazz up your party outfit with these classy embellished pumps from Woods. Featuring intricate detailing the pumps are made from synthetic material and have medium heel height.,Jazz up your party outfit with these classy embellished pumps from Woods. Featuring intricate detailing the pumps are made from synthetic material and have medium heel height.
Woodland,Camel Casual Shoes For Men,Men,1,2 637,1,['40'],CAMEL,FGC013026561B,NA,NA,"Rugged and smartly built camel casual shoes for men is engineered from durable Elephant print nubuck and comes in a lace-up style. The shoes feature a toe cap, cushioned tongue and collars that protect foot from lace pressure and give support to ankle, rust free D-ring eyelets, phylon midsole that protects your feet from shock and an outsole with multidirectional lugs on it that provides traction on all surfaces. The shoes have leather insole that keep your feet dry and comfortable all day.
Material:
Elephant print Nubuck
Midsole: Phylon
Insole: Leather",Elephant print Nubuck Midsole: Phylon Insole: Leather
Woodland,Dubai Khaki Slip-On Shoes For Men,Men,1,2 337,1,['44'],DUBAI KHAKI,FGC051038831A,NA,NA,"A lightweight, flexible rubber sole grounds this Dubai khaki slip-on crafted from soft suede and features a padded collar and PU foam insole for all-day comfort.
Material :-
Suede
Rubber Outsole
PU Foam Insole",Suede Rubber Outsole PU Foam Insole
Woodland,Woodland OLIVE GREEN Casual Shoes,Men,1,3 995,5,"['40', '42', '43', '44', '45']",OLIVE GREEN,FGC0E4005721F,NA,NA,"Casual low ankle shoes in elephant print nubuck leather. The durable rubber sole provides an excellent grip making the casual shoes perfect for long walks through cities parks and airports. The polyurethane insole sheet provides shock absorption and comfort to feet.
Product features: Rubber sole, PU insole",
Woodland,Olive/Black Slip-On Shoe For Men,Men,1,1 695,0,[],OLIVE/BLACK,FGC031039282A,NA,NA,"A laid-back olive/black slip-on shoe comes in a sturdy canvas construction and is set on flexible rubber outsole with drop-in heel for comfort. The fabric foam insole makes for a cushioned foot bed and the elastic side goring's makes it easy to slip in and out of the shoe with comfort.
Material :-
Canvas
Rubber Outsole
Fabric foam insole",Canvas Rubber Outsole Fabric foam insole
Woodland,BLACK High Heel Pumps,Men,1,5 097,4,"['37', '38', '39', '40']",BLACK,FLC0260U6422A,NA,NA,Pointed toe slip-on pumps offers classic elegance. These high heels from Woods also feature an embellished buckle detailing.,
Woodland,Woodland SGreen Casual Shoes,Men,1,3 597,2,"['43', '44']",SGREEN,FGC081012542A,NA,NA,"Rugged pair of Sgreen coloured casual shoes made out of nubuck wdspr the shoes also feature lace loop details. The shoes have Rubber sole with deep lugs in different directions that help build excellent traction on rough terrains and shock absorbing EVA midsole. A full insole gives the needed cushioning and the cushioned collars provide support to ankles. Product features:Rubber sole,EVA midsole",
Woodland,Nude Sneakers With Gold Detail,Men,1,2 500,1,['39'],NUDE,FLC0260U2602A,NA,NA,"Elevate your everyday style with these nude colour sneakers in synthetic upper. Featuring a durable rubber outsole, round-toe silhouette, and a mid-ankle cut the shoe is comfortable to wear every day. The gold shiny band on the toe cap and gold zipper detail add glamour to the sneakers.
Product Features:
Synthetic
Round-toe
Gold detail",Synthetic Round-toe Gold detail
Woodland,Black Stilettos For Women,Men,1,4 197,2,"['39', '40']",BLACK,FLC0260U3482A,NA,NA,"Black stiletto shoes for women is crafted from luxurious leather and features a closed pointed toe and is set on a high pointed heel. These must-have stilettos add a polished look to your outfit and the slender pointed heels are comfortable to walk in for hours.
Product Features:
Leather
Closed toe
Slender heel",Leather Closed toe Slender heel
Woodland,Dark Brown Casual Slipper For Men,Men,1,1 000,1,['44'],DBROWN,FGC018019781A,NA,NA,"Dark brown casual slippers for men is made from soft leather and features polyurethane outsole and a cushioned contoured foot bed that gives arch support. Slipper from woodland is ideal for indoor as well as outdoor daily wear.
Product Features:
Leather
PU outsole",Leather PU outsole
Woodland,Black Loafer For Men,Men,1,6 597,4,"['42', '43', '44', '45']",BLACK,FGF0180T8672A,NA,NA,"Look confident and professional in this leather penny loafer from Woods featuring cushioned foot bed that provides all-day cushioned comfort and flexibility. The square toe black loafer has subtle metal hardware on top that adds to the aesthetics.
Product Detail
Leather",Leather
Woodland,Nblue Penny Loafers For Men,Men,1,6 495,6,"['40', '41', '42', '43', '44', '45']",NBLUE,FGF0BI041941A,NA,NA,"A contoured penny strap and square toe adds a timeless touch to this nblue penny loafer for men. The soft leather casual loafer features flexible rubber outsole and half insole and is finished with Woods logo branding on upper.
Material :-
Leather
Rubber Sole
Half Insole",Leather Rubber Sole Half Insole
Woodland,Woodland CAMEL Hiking Boots,Men,1,3 000,2,"['39', '40']",CAMEL,FGC015009251D,NA,NA,"Camel colored robust and rugged pair of high ankle casual outdoor activity shoes crafted out of a wear resistant nubuck upper. The anti-corrosive metal fittings and the cushioned tongue protects your feet from lace pressure. The grooved Rubber sole with deep lugs provides an excellent traction on muddy and rocky terrains the EVA midsole acts as a shock absorber and the cushioned collars give support to ankles and helps in foot movement. It is a tough shoe for traveling over steep rocky terrains with high level of comfort provided by the insole sheet.
Product features:
Rubber sole
Anti-corrosive metal fittings
Cushioned collar support","Camel colored robust and rugged pair of high ankle casual outdoor activity shoes crafted out of a wear resistant nubuck upper. The anti-corrosive metal fittings and the cushioned tongue protects your feet from lace pressure. The grooved Rubber sole with deep lugs provides an excellent traction on muddy and rocky terrains the EVA midsole acts as a shock absorber and the cushioned collars give support to ankles and helps in foot movement. It is a tough shoe for traveling over steep rocky terrains with high level of comfort provided by the insole sheet.
Product features: Rubber sole Anti-corrosive metal fittings Cushioned collar support"
Woodland,Camel Sandal For Men,Men,1,3 295,0,[],CAMEL,FGC0N8037281A,NA,NA,"Camel trail sandal built with a durable nubuck upper, suede foam cushioned footbed and flexible PU sole keeps you comfortable on any trail. The sandal for men features adjustable hook-and-loop strap, arch support, and lugs on outsole for traction.
Material :-
Nubuck buff
PU Outsole
Suede Foam Insole",Nubuck buff PU Outsole Suede Foam Insole
Woodland,White Penny Loafer For Women,Men,1,6 995,5,"['36', '37', '38', '39', '41']",WHITE,FLC0180R4272B,NA,NA,"Grained leather adds a timeless finish to this white penny loafer for women that is set on a lugged outsole. The elastic goring's on side make it easy to slip in-and-out of the shoe with comfort. The loafer is finished with embossed Woods branding on upper.
Material :-
Leather",Leather
Woodland,Black Penny Loafer For Women,Men,1,2 495,4,"['36', '38', '39', '40']",BLACK,FLC0BA042481A,NA,NA,"Minimalist design with soft leather construction enhances this timeless penny loafer with moc-toe stitching and perforations on upper. The black penny loafer is grounded with flexible TPR outsole and has a half fust insole that wraps your feet in comfort.
Material : -
Leather",Leather
Woodland,Navy Penny Loafer For Men,Men,1,14 996,5,"['41', '42', '43', '44', '45']",NAVY,FGF0180S1232A,NA,NA,"Classic Penny loafer for men is designed from premium leather and features an elegant round toe silhouette. The loafer from Woods has a top line tassel detail and is set on a low stacked heel and soft comfortable foot bed.
Product Detail
Leather",Leather
Woodland,Woodland Brown Casual Slippers,Men,1,1 500,1,['40'],BROWN,FGC0AY025301A,NA,NA,A contemporary and comfortable pair of brown Woodland slippers for a casual day out. The slippers are made from leather in a softy nappa finish that give it classic look. The PU patterned sole gives the slippers a moderate tread on multiple surfaces and the PU foam provides a comfortable cushioned for long lasting wear.,
Woodland,Coffee Loafer For Men,Men,1,8 246,7,"['39', '40', '41', '42', '43', '44', '45']",COFFEE,FGF0180R1842A,NA,NA,"Classic coffee loafer for men is designed from premium soft leather and features an elegant pointed-toe silhouette and side goring's for ease of sliding in and out of the loafer. The loafer from Woods is set on durable outsole and is set on a low stacked heel.
Material :-
Leather",Leather
Woodland,White Loafers For Women,Men,1,2 997,6,"['36', '37', '38', '39', '40', '41']",WHITE,FLC0180U8312A,NA,NA,"Comfortable loafer for women in a classic silhouette and in white that can be worn on an every day basis. The loafers are made from premium leather in a softy finish, comes in a closed toe style and have a moderate traction on the outsole. These loafers can be worn with dresses as well as trousers and jeans.
Features:
Closed toe
Moderate tread
Leather upper=",Closed toe Moderate tread Leather upper=
Woodland,Black Casual Sneaker,Men,1,8 996,3,"['42', '43', '44']",BLACK,FGC0890U0842A,NA,NA,"Luxurious sneaker in black is crafted from premium nubuck and bears a breathable mesh detail on tongue and collar. The casual sneaker is engineered in a round toe silhouette features a round toe silhouette, moderate traction on outsole, cushioned collar and tongue, and a comfortable foot bed.
Product Details:
Nubuck
Rust free metal eyelet
Cushioned tongue and collar",Nubuck Rust free metal eyelet Cushioned tongue and collar
Woodland,BROWN Comfort Floaters,Men,1,3 247,2,"['42', '44']",BROWN,FGC0830V6792A,NA,NA,"Sturdy and comfortable brown colour comfort floaters in oiled nubuck that ensures great cushioning, soft feel and good grip on all surfaces. Featuring Hook & Loop closures for snug-fitting support and an outsole with deep lugs that gives good traction making the floaters ideal for long hikes.",
Woodland,Anthracite Penny Loafer For Men,Men,1,15 746,5,"['41', '42', '43', '44', '45']",ANTHRACITE,FGF0180S1242A,NA,NA,"Neatly notched penny strap along with a buckle strap detail on top and round toe distinguishes a modern loafer crafted in soft leather by Woods. The loafer is set on a low stacked heel and features an interwoven leather detail
Product Detail
Leather",Leather
Woodland,LGREY Slip On Sneaker,Men,1,4 197,6,"['36', '37', '38', '39', '40', '41']",LGREY,FLC0H40U3342A,NA,NA,"Breathable sneaker in fabric that gives a compression-fit around ankles with its knit detail collars. The light grey shoe from Woods features a pull tab at the rear, tapered toe and a fabric mesh all over.
Product Features:
Fabric upper
Slip-on
Snug fit around collar
Pull tabs",Fabric upper Slip-on Snug fit around collar Pull tabs
Woodland,Denim Blue Canvas Shoes For Men,Men,1,2 217,6,"['40', '41', '42', '43', '44', '45']",DENIM BLUE,FGC031030701A,NA,NA,"Denim blue canvas upper define a casual sneaker that elevates your everyday casual look. The canvas sneaker for men is set on a rubber outsole and has PU foam footbed for added comfort.
Material :-
Canvas
Rubber Outsole
Eva Insole",Canvas Rubber Outsole Eva Insole
Woodland,Camel Chukka Boot For Men,Men,1,2 997,2,"['44', '45']",CAMEL,FGC015033801A,NA,NA,"Camel boot from Woodland combines the comfort of a sneaker with the classic silhouette of a chukka boot. Engineered from nubuck the versatile casual boot features a rubber outsole with moderate traction on it, cushioned collars and tongue for support, polyurethane foam insole provides cushioned foot bed ,pull tabs on rear that makes it easy to wear and remove the boot with comfort, four eyelet detail and stitching details that enhances the appearance of the boot. The boots are ideal to be worn for casual walks through the city pavements, parks, or airports.
Product Features:
Nubuck
Rubber outsole
PU foam insole",Nubuck Rubber outsole PU foam insole
Woodland,Navy Sports Shoe For Men,Men,1,4 797,3,"['41', '43', '45']",NAVY,FGC0510S0062A,NA,NA,"A breathable and compression fit upper adds to the comfort and street-chic style of a sporty sneaker that is set on a durable outsole with moderate traction on it. The Navy sporty shoe comes in a suede finish, is set on a chunky sole with arched heel support, pull tabs on rear and Woodsports branding on sides.
Product Detail:
Suede",Suede
Woodland,Black High-Top Boots,Men,1,5 997,4,"['37', '38', '39', '40']",BLACK,FLC0H40U6452A,NA,NA,"High-top boots from Woods stand out with their knit sock detailing. These black sock sneakers feature a zipper closure for an easy wear, knit construction in a solid black colour, fabric mesh upper and a comfortable and shock absorbing midsole and an outer sole.
Product Features:
Fabric upper
Sock sneaker
Knit construction
Zipper closure
Midsole",Fabric upper Sock sneaker Knit construction Zipper closure Midsole
Woodland,WHITE Slipper For Women,Men,1,3 897,5,"['36', '37', '38', '39', '40']",WHITE,FLC0180U3982A,NA,NA,"Platform slipper in white from Woods is a classic, the slippers are made in superior quality with embellishments and comes in a regular slip-on styling.",
Woodland,Woodland Red Sneakers,Men,2,2 217,1,['40'],RED,FGC0C8012921B,NA,NA,"Trendy round toe lace-loop sneakers crafted out of suede linen. Designed to provide support and stability the Rubber sole offers a moderate tread on multiple surfaces providing an all-day comfort and support. The shoe also features PU foam insole padding that provides cushioning and stability to the foot. There is woodland branding on the sides of shoes.
Product features:
Rubber Sole
PU foam Insole","Trendy round toe lace-loop sneakers crafted out of suede linen. Designed to provide support and stability the Rubber sole offers a moderate tread on multiple surfaces providing an all-day comfort and support. The shoe also features PU foam insole padding that provides cushioning and stability to the foot. There is woodland branding on the sides of shoes.
Product features: Rubber Sole PU foam Insole"
Woodland,Light Brown Chukka Boots For Men,Men,1,3 497,6,"['40', '41', '42', '43', '44', '45']",LBROWN,FGC089034191A,NA,NA,"Light brown boot from Woodland combines the comfort of a sneaker with the classic silhouette of a chukka boot. Engineered from nubuck the versatile casual boot comes in a matte finish and features a PU outsole with moderate traction on it, cushioned collars and tongue for support, pull tabs on rear that makes it easy to wear and remove the boot with comfort, stitching details and a contrast color toe cap that enhances the appearance of the boot. The boots are ideal to be worn for casual walks through the city pavements, parks, or airports.
Product Features:
Oily Matte Nubuck
PU outsole",Oily Matte Nubuck PU outsole
Woodland,Light Brown High-Top Sneaker For Women,Men,1,8 397,4,"['37', '38', '39', '40']",LBROWN,FLC0510T7112A,NA,NA,"A fresh perspective to contemporary sneakers with a chunky contoured outsole and a knit collar that gives a sleek look and a snug comfortable fit. The light brown streamlined sneaker from Woods features leather built, round toe, pull tabs, and lace-up styling.
Product Features:
Leather
Chunky sole
knit detail on collar
Pull tabs",Leather Chunky sole knit detail on collar Pull tabs
Woodland,Woodland KHAKI Casual SHOES,Men,1,5 495,5,"['40', '41', '42', '43', '44']",KHAKI,FGC0AA027551A,NA,NA,Woodland Casual Shoe for men with Nubuck which is resistant to wear and long lasting. The shoe is khaki coloured for a sober outlook. It has rubberised foam 8MM insole for protecting the legs for blisters from continuous use for a long time and has BBER sole. The grip of the shoe is extra strong with good support.,
Woodland,Black Slipper,Men,2,1 200,5,"['36', '37', '38', '39', '40']",BLACK,FLC0180U8652A,NA,NA,"Perfect for summer the slippers in black is fashioned from premium leather. Featuring criss-cross straps and a slip-on style the comfortable sandal looks great when paired with dresses and denims.
Product Feature:
Leather
Slip-on
Round-toe",Leather Slip-on Round-toe
Woodland,Woodland DNAVY 4 Comfort Floaters,Men,1,2 997,7,"['39', '40', '41', '42', '43', '44', '45']",DNAVY 4,FGC015024521A,NA,NA,"Casual yet trendy closed toe navy colour sandals from Woodland that will help protect your toes on unsteady tracks. The sandals have been made out of nubuck that makes them long lasting, the abrasion resistant TPU/PU sole gives the sandals flexibility and support.",
Woodland,Navy Boots For Women,Men,1,11 246,4,"['36', '37', '38', '39']",NAVY,FLC0150S6922A,NA,NA,"Switch up your casual look in this chunky dad sneaker by Woods. Outfitted with webbing eyelets, mesh detail on upper, is reinforced with D-ring eyelet on collar, toe cap, and cushioning on collar and tongue, the sneaker for women is crafted from durable nubuck. The lugged outsole gives superior traction while the midsole offers support and acts as a shock absorber. Mesh detail on collar and tongue keeps the sneaker breathable and the pull tab on rear makes it easy to slide into the chunky sneaker.
Material:-
Nubuck",Nubuck
Woodland,Navy Sports Sneaker For Men,Men,1,4 797,5,"['41', '42', '43', '44', '45']",NAVY,FGC0510S0112A,NA,NA,"A vibrant, exciting vintage inspired sports shoe combines comfort and street style. The Navy sports sneaker has moderate tread on outsole, an arched heel for support, mesh detail on collar and tongue for breathability, pull tabs on rear and Woodsports branding that elevates the aesthetics of the shoe.
Product Detail:
Suede",Suede
Woodland,Black Peep-Toe Sandal,Men,1,3 897,4,"['37', '38', '39', '40']",BLACK,FLC0180U4052A,NA,NA,"Perfect for summers, these black slip-on style peep-toes from Woods bear a leather construction that makes it long-lasting. Featuring an arched heel support and cushioned foot bed these sandals are ideal for long day wear. Also present is a dainty bow and perforations on the peep-toes.
Product Features:
Nubuck upper
Slip-on style
Arched heel
Cushioned foot bed",Nubuck upper Slip-on style Arched heel Cushioned foot bed
Woodland,Woodland NTAN Trekking Boots,Men,4,4 295,5,"['41', '42', '43', '44', '45']",TAN NEW,FGC0L40R6541Z,NA,NA,"Crafted for the man who does not want anything to come between him and his terrain this mid-cut boot is designed for day hikes or weekend backpacking trips. Rubber outsole deliver firm-footing on all terrains.
Suede and nubuck upper with rubberized mudguard and metal fittings.
Cushioned collar with fabric mesh lining and leather foot-bed.
Highly compressed EVA midsole and grooved rubber outsole provides firm footing at all times.","Crafted for the man who does not want anything to come between him and his terrain this mid-cut boot is designed for day hikes or weekend backpacking trips. Rubber outsole deliver firm-footing on all terrains. Suede and nubuck upper with rubberized mudguard and metal fittings. Cushioned collar with fabric mesh lining and leather foot-bed. Highly compressed EVA midsole and grooved rubber outsole provides firm footing at all times. Marketed By : M/s. Aero Club, 2168, Gurudwara Road,
Karol Bagh, New Delhi-110005 Country of Origin Code : IND Customer Care : 1800 103 3445"
Woodland,Grey Casual Sneakers For Men,Men,1,6 597,4,"['41', '42', '43', '44']",GREY,FGC0180T0592A,NA,NA,"Grey Casual sneaker for men is made from premium leather and features a causal lace-up style, mesh tongue, durable outsole with lugs and a moderate tread on them. The round toe graffiti sneakers with perforation details on it will make you stand out.
Product Features:
Leather
Lace-up
Round toe",Leather Lace-up Round toe
Woodland,Castor Grey Casual Shoes For Men,Men,1,5 397,4,"['40', '42', '43', '44']",CASTOR GREY,FGC0AA030341A,NA,NA,"Set on a chunky white vibram plump cloud sole the castor grey casual shoe for men from Woodland is a must-have piece. Crafted from nubuck, the shoes comes in a high ankle silhouette, lace up style with rust free heavy duty D ring eyelets, shock absorbing EVA midsole, cushioned collars for support, pull tab to wear and remove the shoe with ease, and the iconic Woodland branding on sides. The full insole makes for a cushioned foot bed making the shoe ideal for outdoor activities, excursions and adventures while keeping your feet comfortable and safe.
Material:
Nubuck
Vibram sole
EVA midsole
Full insole",Nubuck Vibram sole EVA midsole Full insole
Woodland,Brown Boots For Men,Men,1,12 746,2,"['42', '43']",BROWN,FGC0150S6862A,NA,NA,"Sturdy nubuck upper adds durability to this brown boots by Woods that comes in a high-ankle silhouette. The boot for men is set on a durable outsole and stacked heel and also has a midsole that acts as a shock absorber. The lace-up boot for men has a side zipper, pull tabs on rear, anti-rust metal eyelets, and deep lugs on outsole that gives the boot good traction.
Material:-
Nubuck",Nubuck
Woodland,Khaki Nubuk Oily Polished Mens Boot,Men,3,4 871,7,"['39', '40', '41', '42', '43', '44', '45']",KHAKI,FGC0AA050061A,NA,NA,"Head out in style and experience ultimate comfort by wearing these khaki menâs ankle boots designed by Woodland. The pair features a high-quality nubuck upper and a strong and slip-resistant sole which ensures high traction on all surfaces. The contrast laces lend an extra touch of style to these sturdy boots. Highly durable, the pair can withstand maximum wear and tear and thus be with you for a longer period of time.",
Woodland,GREEN Pointed Toe Pumps,Men,1,4 497,2,"['38', '39']",GREEN,FLC0510U3442A,NA,NA,Notch up your style quotient by donning this pair of high heel stilettos in green made from suede featuring a pointed toe and embellished buckles.,
Woodland,Navy Boot For Women,Men,1,11 996,3,"['37', '38', '39']",NAVY,FLC0510S6942A,NA,NA,"Lace-up style boot for women is outfitted with sturdy D-ring eyelets and has warm fur trim on the collar. The navy boot features nubuck upper and is set on stacked heel and has lugged outsole that gives superior traction. The utilitarian silhouette makes the boot ideal for cold weather and keeps your feet warm and safe.
Material:-
Nubuck",Nubuck
Woodland,BROWN Comfort Slipper,Men,1,1 000,1,['41'],BROWN,FGC018012932A,NA,NA,"Its broad straps hug your feet tightly. These slipper provide much comfort to your tired legs as it has a rubber sole which churns out more thrust while walking and absorbs all shocks.
Premium leather upper with broad straps.
Mildly cushioned foot-bed gives a relaxed feel.
Rubber sole makes it a durable and high-grip unit.",Mildly cushioned foot-bed gives a relaxed feel. Rubber sole makes it a durable and high-grip unit.
Woodland,White Sports Shoe For Women,Men,1,3 897,2,"['40', '41']",WHITE,FLC0180S0132A,NA,NA,This sleek sporty sneaker designed with leather accents is set on a chunky outsole. The '90s inspired dad sneaker comes with pull tab and Woodsports branding on rear and has arched heel support. The white sports shoe has moderate traction on outsole and fabric detail on collar and tongue.,
Woodland,Black Loafer For Men,Men,1,7 797,4,"['41', '42', '43', '44']",BLACK,FGF0180T8712A,NA,NA,"Intricate interwoven design makes this black leather loafer stand out from the regular footwear. Designed from premium leather the loafer for men by Woods is set on a low stacked heel and has tassel detail on top that adds to the aesthetics of the loafer.
Product Detail
Leather",Leather
Woodland,White Sneakers For Men,Men,3,1 871,2,"['42', '43']",WHITE,FGC031042112A,NA,NA,"White canvas sneakers for men from Woodland offers a snug-but-comfortable-fit. The sneakers for men are set on a flexible rubber outsole with moderate traction. The lace-up shoes feature rust-free metal eyelet detail and is finished with Woodland branding on side and on rear. Wear the canvas sneaker with jeans or Bermuda shorts for casual coffee run or daily errands.
Material :-
Canvas
Rubber outsole
Fabric Insole",Canvas Rubber outsole Fabric Insole
Woodland,Black/Grey Casual Sneaker For Men,Men,1,5 397,6,"['40', '41', '42', '43', '44', '45']",BLACK/GREY,FGC0180T8762A,NA,NA,"The contrast collar and sole sets off the low-profile design of this casual sneaker. The perforated leather upper lends breathability to the black and grey sneaker from Woods that also feature rust free metal eyelets, and moderate traction on outsole making the casual sneakers ideal for walks through cities and parks.
Product Detail
Leather",Leather
Woodland,White Casual Sneaker For Men,Men,1,3 997,6,"['40', '41', '42', '43', '44', '45']",WHITE,FGC0H40U8012A,NA,NA,"Lightweight sneaker from Woods in white that boosts of a breathable fabric upper. The shoe features the classic lace-up style, pull tabs, durable rubber outsole and a round toe silhouette. Pair them with denims or shorts for a relaxed and comfortable style.
Product Features:
Fabric upper
Lace-up
Round toe
Pull tabs
Rubber outsole",Fabric upper Lace-up Round toe Pull tabs Rubber outsole
Woodland,Black Loafer For Women,Men,1,1 500,2,"['38', '40']",BLACK,FLC0180T3242A,NA,NA,"Comfortable and trendy pair of loafer from Woods. Gentle on feet these penny loafers in black feature a stacked heel, tapered toe silhouette and a cushioned foot bed.
Product Features:
Penny loafer
Stacked heel",Penny loafer Stacked heel
Woodland,Navy /Brown Sneaker For Men,Men,1,4 797,4,"['42', '43', '44', '45']",NAVY/BROWN,FGC0150S0042A,NA,NA,"Comfort meets street-ready attitude in a sneaker that is designed from durable nubuck and features cushioned collar and tongue and knit detail on collar that gives a compression fit. The Navy/Brown sneaker by Woodsport is set on arched heel and durable outsole with moderate tread on it. The suede accents add to the aesthetics of the shoe, while the pull tab on rear makes it easy to wear and remove the shoe. Pair the casual sneaker with jeans or Bermuda shorts and t-shirt for casual everyday look.
Product Detail
Nubuck",Nubuck
Woodland,Beige Wedge Heel For Women,Men,1,5 397,4,"['38', '39', '40', '41']",BEIGE,FLC0510S0392A,NA,NA,"Simple beige slip-on shoe is set on a medium height wedge heel. Featuring a slip-on design, wedge heel the lightweight shoe is crafted from suede and features side goring's and perforated details on upper.
Material:
Suede",Suede
Woodland,Black Slip-On Shoes For Men,Men,1,8 246,7,"['39', '40', '41', '42', '43', '44', '45']",BLACK,FGF0220R1862A,NA,NA,"The simple slip-on style of this black leather shoe for men looks great with a suit, and is also perfect for work or formal occasion. The leather slip-on shoe is set on a low stacked heel and has stretchable side goring's.
Material :-
Leather",Leather
Woodland,White Ankle Strap Sandal,Men,1,4 197,4,"['37', '38', '39', '40']",WHITE,FLC0180U3492A,NA,NA,"A closed toe ankle strap sandal in white is built from soft luxurious leather and features buckle detail on the straps. The dainty sandal is set on a pointed heel and a comfortable outsole.
Product Features:
Leather
Closed toe
Strap details",Leather Closed toe Strap details
Woodland,LPINK High Ankle Sneakers For Women,Men,1,3 897,6,"['36', '37', '38', '39', '40', '41']",LPINK,FLC0510T0802A,NA,NA,"Luxurious and comfortable high ankle sneakers in light pink feature a thick chunky curved sole with waffle traction that gives the sneakers a moderate tread on all surfaces. The sneakers come in a suede finish, lace-up style and have a on-off pull tab at the rear. The sneakers adds style to any outfit it is paired with.
Features:
Suede
High ankle
Chunky sole
Waffle traction on sole",Suede High ankle Chunky sole Waffle traction on sole
Woodland,Pink Wedge Loafers For Women,Men,1,2 997,4,"['38', '39', '40', '41']",PINK,FLC0180U8362A,NA,NA,"A chic loafer elevated by a wedge heel offer both comfort and style. The pink wedge loafer from Woods are built from premium leather, feature a closed pointed-toe with a dainty bow on top. The wedge loafer provides comfort all through the day and the sole has moderate traction on it making the loafers perfect for all day wear.
Product feature:
Leather
Slip-on style
Wedge heel
Pointed toe",Leather Slip-on style Wedge heel Pointed toe
Woodland,Black Slip-On Sandal For Men,Men,1,597,1,['41'],BLACK,FGC0Q60T8512A,NA,NA,"Spruce up your look and get going by slipping into these premium, casual black slip on sandals from Woodland. Key features include open toe, a slip-on style and a wide front strap, with the brand name elegantly embossed on top. A highly durable pair crafted from EVA, these lightweight modern slip on sandal is waterproof and offers an excellent grip and a soft feel all day long.",
Woodland,BORDO Moccasins For Women,Men,1,2 397,3,"['36', '37', '40']",BORDO,FLC0H9023971C,NA,NA,"Bordo moccasins for women by Woodland are a perfect pick to be worn all year round. Featuring a leather upper, these slip-ons have a durable sole with moderate tread that makes them comfortable to wear.",
